game,team,position,number,name,first,last,minutes,touches,passes,pass-acc,crosses,cross-acc,assists,chances,goals,shots,s-target,s-box,s-out-box,tackles,t-won,duels,d-won,clearances,interceptions,yellow,red,f-won,f-conceded,shots faced,saves,claimed crosses,cs
I23,Forge FC,m,12,Jace Kotsopoulos,Jace,Kotsopoulos,34.00,15.00,6.00,0.83,0.00,0.00,0.00,1.00,1.00,3.00,1.00,2.00,1.00,1.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I23,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,90.00,92.00,60.00,0.80,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,10.00,5.00,2.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I23,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,52.00,28.00,0.75,9.00,0.56,1.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,13.00,2.00,0.00,1.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I23,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,23.00,18.00,10.00,0.90,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I23,Forge FC,d,11,Monti Mohsen,Monti,Mohsen,13.00,14.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,5.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I23,Forge FC,m,4,Tristan Borges,Tristan,Borges,90.00,57.00,27.00,0.82,7.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,17.00,7.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00
I23,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,22.00,19.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
I23,Valour FC,d,15,Adam Mitter,Adam,Mitter,90.00,29.00,18.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,5.00,2.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,23,Ali Musse,Ali,Musse,8.00,5.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,90.00,76.00,40.00,0.73,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,15.00,12.00,1.00,1.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,82.00,23.00,12.00,0.83,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,5.00,4.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,7,Dylan Sacramento,Dylan,Sacramento,89.00,52.00,34.00,0.53,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,2.00,1.00,1.00,11.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I23,Valour FC,f,77,Federico Peña,Federico,Peña,18.00,14.00,3.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I23,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,35.00,21.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,8.00,4.00,5.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,90.00,43.00,28.00,0.93,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,14.00,7.00,2.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,56.00,36.00,0.81,2.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,15.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I23,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,51.00,29.00,0.72,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,6.00,3.00,11.00,7.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I23,Valour FC,g,26,Mathias Janssens,Mathias,Janssens,90.00,47.00,37.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,5.00,3.00,0.00,0.00
I23,Valour FC,m,14,Nicolás Galvis,Nicolás,Galvis,72.00,38.00,21.00,0.81,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,2.00,1.00,10.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I23,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,60.00,39.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,22.00,13.00,2.00,2.00,1.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00
I23,Valour FC,d,2,Raphaël Garcia,Raphaël,Garcia,1.00,7.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,90.00,44.00,25.00,0.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,19.00,10.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,43.00,18.00,0.78,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,19.00,9.00,0.00,2.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,77.00,34.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,16.00,12.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,m,8,Elliot Simmons,Elliot,Simmons,90.00,58.00,36.00,0.75,6.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,13.00,4.00,1.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,m,5,Elton John,Elton,John,75.00,47.00,36.00,0.64,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,11.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,g,21,Jan-Michael Williams,Jan-Michael,Williams,90.00,31.00,22.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,0.00,0.00
I24,HFX Wanderers FC,m,9,Kodai Iida,Kodai,Iida,90.00,43.00,16.00,0.69,3.00,0.33,1.00,1.00,0.00,2.00,0.00,1.00,1.00,2.00,1.00,15.00,9.00,0.00,1.00,1.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,61.00,46.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,12.00,7.00,6.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,90.00,78.00,33.00,0.67,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,28.00,11.00,0.00,1.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,d,2,Peter Schaale,Peter,Schaale,90.00,49.00,32.00,0.63,0.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00,1.00,3.00,2.00,10.00,7.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,90.00,34.00,15.00,0.73,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,13.00,9.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I24,HFX Wanderers FC,f,14,Vincent Lamy,Vincent,Lamy,15.00,6.00,5.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,m,20,Carlos Patiño,Carlos,Patiño,69.00,34.00,18.00,0.83,1.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,2.00,1.00,9.00,3.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,d,12,Dean Northover,Dean,Northover,90.00,65.00,39.00,0.67,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,3.00,0.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,78.00,64.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,14.00,8.00,5.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,68.00,56.00,0.88,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,16.00,8.00,2.00,0.00,1.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,d,14,Jonathan Wheeldon,Jonathan,Wheeldon,79.00,56.00,48.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,7.00,5.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,90.00,28.00,14.00,0.79,1.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,16.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,m,11,José Escalante,José,Escalante,21.00,19.00,9.00,0.78,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,3.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,90.00,99.00,66.00,0.76,8.00,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,26.00,13.00,0.00,1.00,1.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,f,21,Malyk Hamilton,Malyk,Hamilton,75.00,61.00,39.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,10.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,g,1,Marco Carducci,Marco,Carducci,90.00,38.00,31.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00
I24,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,15.00,9.00,6.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,f,17,Nico Pasquotti,Nico,Pasquotti,90.00,67.00,26.00,0.69,3.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,5.00,2.00,25.00,12.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,f,7,Oliver Minatel,Oliver,Minatel,11.00,12.00,6.00,0.33,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,2.00,0.00,6.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I24,Cavalry FC,m,10,Sergio Camargo,Sergio,Camargo,90.00,58.00,34.00,0.85,1.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,1.00,1.00,14.00,6.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I25,York9 FC,f,17,Cyrus Rollocks,Cyrus,Rollocks,14.00,6.00,3.00,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,90.00,70.00,60.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,11.00,6.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,90.00,90.00,49.00,0.80,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,13.00,8.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,m,11,Emilio Estevez,Estevez,Emilio,67.00,37.00,16.00,0.81,2.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,8.00,2.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I25,York9 FC,m,8,Joseph Di Chiara,Joseph,Di Chiara,84.00,63.00,39.00,0.87,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,15.00,7.00,2.00,1.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I25,York9 FC,m,19,Kyle Porter,Kyle,Porter,90.00,49.00,33.00,0.73,2.00,0.50,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,9.00,5.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,67.00,57.00,0.86,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,8.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,90.00,81.00,61.00,0.82,0.00,0.00,0.00,3.00,0.00,4.00,1.00,2.00,2.00,0.00,0.00,10.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I25,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,80.00,48.00,0.79,3.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,12.00,8.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,49.00,38.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,2.00,1.00
I25,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,76.00,36.00,26.00,0.81,0.00,0.00,0.00,1.00,0.00,3.00,1.00,1.00,2.00,2.00,0.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,72.00,40.00,0.85,8.00,0.25,0.00,4.00,0.00,1.00,0.00,1.00,0.00,4.00,1.00,18.00,10.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I25,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,23.00,12.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I25,York9 FC,d,77,Steven Furlano,Steven,Furlano,6.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,71.00,45.00,32.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,d,55,Amer Didic,Amer,Đidić,90.00,62.00,51.00,0.86,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,9.00,8.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,53.00,29.00,0.79,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,4.00,3.00,10.00,7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,g,1,Connor James,Connor,James,90.00,54.00,40.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,1.00
I25,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,19.00,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,m,14,James Marcelin,James,Marcelin,90.00,55.00,38.00,0.74,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,16.00,11.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,72.00,41.00,0.51,9.00,0.11,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,7.00,3.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,54.00,41.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,84.00,37.00,24.00,0.75,1.00,1.00,0.00,2.00,0.00,2.00,1.00,1.00,1.00,4.00,2.00,16.00,5.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,m,10,Philippe Lincourt-Joseph,Philippe,Lincourt-Joseph,6.00,1.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,63.00,52.00,0.75,3.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,3.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,f,11,Randy Edwini-Bonsu,Randy,Edwini-Bonsu,27.00,14.00,8.00,0.75,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,4.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,90.00,41.00,29.00,0.69,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,3.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I25,FC Edmonton,m,7,Yong-Chan Son,Yong-Chan,Son,63.00,35.00,15.00,0.73,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,10.00,5.00,1.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,d,15,Adam Mitter,Adam,Mitter,90.00,61.00,53.00,0.91,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,7.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,23,Ali Musse,Ali,Musse,90.00,30.00,18.00,0.67,2.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,6.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I26,Valour FC,f,12,Calum Ferguson,Calum,Ferguson,15.00,5.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,68.00,51.00,36.00,0.67,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,31.00,15.00,7.00,0.57,3.00,0.33,0.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I26,Valour FC,f,77,Federico Peña,Federico,Peña,59.00,17.00,8.00,0.38,3.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,11,Glenn Muenkat,Glenn,Muenkat,22.00,17.00,9.00,0.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,61.00,52.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,11.00,8.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,90.00,61.00,45.00,0.89,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,2.00,3.00,2.00,12.00,6.00,0.00,0.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,45.00,29.00,0.76,4.00,0.50,0.00,4.00,0.00,3.00,1.00,1.00,2.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,59.00,33.00,0.76,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,9.00,5.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I26,Valour FC,g,26,Mathias Janssens,Mathias,Janssens,90.00,26.00,19.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,3.00,0.00,0.00
I26,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,62.00,39.00,0.77,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,4.00,3.00,2.00,14.00,11.00,1.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
I26,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,75.00,13.00,5.00,0.60,0.00,0.00,0.00,1.00,1.00,4.00,1.00,4.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I26,Pacific FC,f,21,Alessandro Hojabrpour,Alessandro,Hojabrpour,90.00,60.00,50.00,0.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,5.00,2.00,1.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I26,Pacific FC,m,28,Alexander González,Alexander,González,90.00,85.00,73.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I26,Pacific FC,m,21,Ben Fisk,Ben,Fisk,45.00,19.00,13.00,0.85,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I26,Pacific FC,d,4,Blake Smith,Blake,Smith,90.00,59.00,42.00,0.76,2.00,0.50,1.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I26,Pacific FC,d,20,Emile Legault,Emile,Legault,33.00,17.00,15.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I26,Pacific FC,f,15,Jose Hernandez,José,Hernández,15.00,14.00,7.00,0.86,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,2.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I26,Pacific FC,d,7,Kadin Chung,Kadin,Chung,90.00,53.00,28.00,0.82,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,7.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I26,Pacific FC,d,14,Lukas MacNaughton,Lukas,MacNaughton,57.00,49.00,41.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I26,Pacific FC,f,9,Marcus Haber,Marcus,Haber,45.00,12.00,9.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
